celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_avg_score,week1_score_std,week2_avg_score,week2_score_std,week3_avg_score,week3_score_std,week4_avg_score,week4_score_std,week5_avg_score,week5_score_std,week6_avg_score,week6_score_std,week7_avg_score,week7_score_std,week8_avg_score,week8_score_std,week9_avg_score,week9_score_std,week10_avg_score,week10_score_std,week11_avg_score,week11_score_std,weeks_survived,season_avg_score,season_score_std,season_max_score,season_min_score,early_avg_score,late_avg_score,score_improvement,is_Actor_Actress,is_Athlete,is_TV_Personality,is_Singer_Rapper,is_Model,is_Comedian,is_Social_Media_Personality,is_Radio_Personality,age_group,is_international,week1_participated,week2_participated,week3_participated,week4_participated,week5_participated,week6_participated,week7_participated,week8_participated,week9_participated,week10_participated,week11_participated,total_weeks_participated,consecutive_weeks
Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,13,Eliminated Week 3,10,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.333333333333333,0.5773502691896258,7.333333333333333,0.5773502691896258,8.0,0.0,,,,,,,,,,,,,,,,,3.0,7.222222222222221,0.8388704928078612,8.0,6.333333333333333,7.222222222222221,,,0,0,1,0,0,0,0,0,<25,0,1,1,1,0,0,0,0,0,0,0,0,3,3
Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,13,Eliminated Week 5,8,6.0,5.0,6.0,,6.0,6.0,6.0,,8.0,7.0,8.0,,7.0,6.0,7.0,,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.666666666666667,0.5773502691896258,6.0,0.0,7.666666666666667,0.5773502691896258,6.666666666666667,0.5773502691896258,6.333333333333333,0.5773502691896258,,,,,,,,,,,,,5.0,6.466666666666667,0.767390962214756,7.666666666666667,5.666666666666667,6.4444444444444455,,,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,13,Eliminated Week 6,7,6.0,5.0,6.0,,6.0,5.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,5.666666666666667,0.5773502691896258,5.666666666666667,0.5773502691896258,6.0,0.0,7.0,0.0,7.0,0.0,6.333333333333333,0.5773502691896258,,,,,,,,,,,6.0,6.277777777777779,0.6116159530899059,7.0,5.666666666666667,5.777777777777779,,,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,5.0,5.0,6.0,,6.0,8.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,9.0,7.0,8.0,,7.5,7.0,7.5,,7.5,7.0,7.5,,,,,,,,,,,,,,5.333333333333333,0.5773502691896258,7.0,1.0,7.0,0.0,7.0,0.0,7.333333333333333,0.5773502691896258,8.0,1.0,7.333333333333333,0.28867513459481287,7.333333333333333,0.28867513459481287,,,,,,,8.0,7.041666666666666,0.7650604291933157,8.0,5.333333333333333,6.444444444444444,,,0,0,1,0,0,0,0,0,>50,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,6.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,9.0,8.0,8.5,,8.5,8.5,8.5,,11.1666,10.6666,10.6666,,9.4444,9.4444,9.4444,,,,,,5.333333333333333,0.5773502691896258,7.0,0.0,8.0,0.0,8.0,0.0,8.333333333333334,0.5773502691896257,7.333333333333333,0.5773502691896258,8.5,0.5,8.5,0.0,10.833266666666667,0.2886751345948129,9.4444,0.0,,,11.0,8.127766666666668,1.4574374322381354,10.833266666666667,5.333333333333333,6.777777777777778,10.138833333333334,3.3610555555555566,0,0,1,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,0,10,10
William Levy,Cheryl Burke,Actor/Actress,International,Cuba,31,14,3rd Place,3,8.0,8.0,8.0,,9.0,7.0,9.0,,9.0,9.0,10.0,,7.0,7.0,8.0,,10.0,9.0,10.0,,12.0,11.0,13.0,,9.0,8.5,9.0,,9.5,9.5,9.5,,9.5,9.5,10.0,,10.0,9.6666,10.0,,,,,,8.0,0.0,8.333333333333334,1.1547005383792517,9.333333333333334,0.5773502691896257,7.333333333333333,0.5773502691896258,9.666666666666666,0.5773502691896257,12.0,1.0,8.833333333333334,0.2886751345948129,9.5,0.0,9.666666666666666,0.2886751345948129,9.888866666666667,0.1924885797478208,,,11.0,9.255553333333335,1.2752781347757192,12.0,7.333333333333333,8.555555555555557,9.777766666666666,1.2222111111111094,1,0,0,0,0,0,0,0,25-35,1,1,1,1,1,1,1,1,1,1,1,0,10,10
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,8.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.666666666666667,0.5773502691896258,7.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,3.0,7.555555555555556,0.5091750772173156,8.0,7.0,7.555555555555556,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,8.0,7.0,8.0,,8.0,7.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.666666666666667,0.5773502691896258,7.666666666666667,0.5773502691896258,8.0,0.0,7.0,0.0,,,,,,,,,,,,,,,4.0,7.583333333333334,0.4194352464039306,8.0,7.0,7.777777777777779,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,12.6666,11.6666,12.6666,,9.0,8.0,8.5,,,,,,,,,,,,,,,,,,8.666666666666666,0.5773502691896257,7.333333333333333,0.5773502691896258,8.333333333333334,0.5773502691896257,7.333333333333333,0.5773502691896258,8.0,0.0,12.333266666666667,0.5773502691896257,8.5,0.5,,,,,,,,,7.0,8.642847619047618,1.711669410238756,12.333266666666667,7.333333333333333,8.111111111111112,,,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,8.0,7.0,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,9.0,8.0,9.0,,8.6666,9.6666,9.6666,,9.5,8.0,8.5,,9.5,9.0,9.5,,,,,,,,,,,,,,7.666666666666667,0.5773502691896258,8.666666666666666,0.5773502691896257,8.333333333333334,0.5773502691896257,8.666666666666666,0.5773502691896257,8.666666666666666,0.5773502691896257,9.333266666666667,0.5773502691896257,8.666666666666666,0.7637626158259734,9.333333333333334,0.2886751345948129,,,,,,,8.0,8.666658333333332,0.5345106059351329,9.333333333333334,7.666666666666667,8.222222222222221,,,1,0,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,7.0,8.0,7.0,,7.0,7.0,7.0,,10.0,10.0,10.0,,8.0,7.5,8.0,,8.5,8.5,8.5,,,,,,,,,,,,,,6.666666666666667,0.5773502691896258,6.666666666666667,0.5773502691896258,8.0,0.0,7.333333333333333,0.5773502691896258,7.0,0.0,10.0,0.0,7.833333333333333,0.28867513459481287,8.5,0.0,,,,,,,8.0,7.749999999999999,1.1198072396480805,10.0,6.666666666666667,7.111111111111112,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Martina Navratilova,Tony Dovolani,Athlete,International,Czechoslovakia,55,14,Eliminated Week 2,12,7.0,6.0,7.0,,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,0.5773502691896258,5.666666666666667,0.5773502691896258,,,,,,,,,,,,,,,,,,,2.0,6.166666666666667,0.7071067811865476,6.666666666666667,5.666666666666667,6.166666666666667,,,0,1,0,0,0,0,0,0,>50,1,1,1,0,0,0,0,0,0,0,0,0,2,2
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,8.0,9.0,,11.3333,11.3333,11.3333,,9.0,8.5,9.0,,9.5,9.0,9.0,,9.5,9.0,10.0,,10.0,9.6666,10.0,,,,,,7.0,0.0,8.0,0.0,8.666666666666666,0.5773502691896257,9.0,0.0,9.0,1.0,11.3333,0.0,8.833333333333334,0.2886751345948129,9.166666666666666,0.2886751345948129,9.5,0.5,9.888866666666667,0.1924885797478208,,,11.0,9.038883333333334,1.1370488297765826,11.3333,7.0,7.888888888888888,9.694433333333333,1.8055444444444442,0,1,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,7.0,,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,0.5773502691896258,7.0,0.0,8.0,0.0,7.666666666666667,0.5773502691896258,6.333333333333333,0.5773502691896258,,,,,,,,,,,,,5.0,7.133333333333335,0.6912147117775908,8.0,6.333333333333333,7.222222222222222,,,0,0,0,1,0,0,0,0,25-35,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,8.0,7.0,8.0,,7.0,5.0,7.0,,8.0,8.0,8.0,,7.0,6.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,7.666666666666667,0.5773502691896258,6.333333333333333,1.1547005383792517,8.0,0.0,6.666666666666667,0.5773502691896258,7.333333333333333,0.5773502691896258,8.0,0.0,,,,,,,,,,,6.0,7.333333333333333,0.6992058987801011,8.0,6.333333333333333,7.333333333333333,,,0,0,0,1,0,0,0,0,>50,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Katherine Jenkins,Mark Ballas,Singer/Rapper,International,Wales,31,14,2nd Place,2,9.0,8.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,13.3333,12.3333,13.3333,,9.5,8.5,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,,,,,8.666666666666666,0.5773502691896257,8.666666666666666,0.5773502691896257,9.666666666666666,0.5773502691896257,8.0,0.0,9.666666666666666,0.5773502691896257,12.999966666666666,0.5773502691896257,9.0,0.5,9.166666666666666,0.2886751345948129,9.333333333333334,0.2886751345948129,10.0,0.0,,,11.0,9.516663333333332,1.3572981058924596,12.999966666666666,8.0,9.0,9.666666666666668,0.6666666666666679,0,0,0,1,0,0,0,0,25-35,1,1,1,1,1,1,1,1,1,1,1,0,10,10
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,7.0,7.0,7.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.3333,10.3333,10.3333,,10.0,9.0,9.5,,9.5,7.5,9.5,,10.0,9.5,10.0,,,,,,,,,,7.0,0.0,8.333333333333334,0.5773502691896257,9.0,0.0,8.666666666666666,0.5773502691896257,9.0,0.0,9.999966666666666,0.5773502691896257,9.5,0.5,8.833333333333334,1.1547005383792517,9.833333333333334,0.2886751345948129,,,,,9.0,8.907403703703704,0.8979521455395115,9.999966666666666,7.0,8.111111111111112,9.833333333333334,1.7222222222222214,0,0,1,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Gilles Marini,Peta Murgatroyd,Actor/Actress,International,France,36,15,Eliminated Week 8,6,8.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,10.0,9.5,10.0,10.0,9.5,9.25,9.5,,9.0,9.0,9.5,,11.1666,11.1666,11.1666,,9.5,10.0,9.7777,,,,,,,,,,,,,,8.0,0.0,8.5,0.0,8.5,0.0,9.875,0.25,9.416666666666666,0.14433756729740646,9.166666666666666,0.2886751345948129,11.1666,0.0,9.759233333333333,0.25051100441564106,,,,,,,8.0,9.298020833333332,1.001931945687771,11.1666,8.0,8.333333333333334,,,1,0,0,0,0,0,0,0,35-50,1,1,1,1,1,1,1,1,1,0,0,0,8,8
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,7.5,7.5,7.5,,9.0,8.5,8.5,,8.5,8.5,8.5,,9.0,9.0,8.5,9.0,9.75,9.75,9.75,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,8.666666666666666,0.2886751345948129,8.5,0.0,8.875,0.25,9.75,0.0,10.0,0.0,,,,,,,,,,,6.0,8.881944444444445,0.906158200969999,10.0,7.5,8.222222222222221,,,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,Eliminated Week 8,7,6.5,6.0,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.5,7.5,7.5,7.5,8.75,8.75,8.75,,9.5,8.5,9.5,,9.3333,9.3333,9.3333,,8.5,8.5,8.5,,,,,,,,,,,,,,6.333333333333333,0.28867513459481287,7.0,0.0,8.0,0.0,7.5,0.0,8.75,0.0,9.166666666666666,0.5773502691896257,9.3333,0.0,8.5,0.0,,,,,,,8.0,8.0729125,1.0647969570123208,9.3333,6.333333333333333,7.111111111111111,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3rd Place,3,7.0,7.0,7.5,,7.5,7.0,7.5,,9.0,9.0,9.0,,9.0,9.5,9.5,9.5,8.5,8.5,8.75,,9.0,9.0,9.0,,12.0,12.0,12.0,,9.5,9.3333,9.5,,8.7777,9.3333,9.0,,9.6666,9.6666,9.7777,,,,,,7.166666666666667,0.28867513459481287,7.333333333333333,0.28867513459481287,9.0,0.0,9.375,0.25,8.583333333333334,0.14433756729740646,9.0,0.0,12.0,0.0,9.444433333333334,0.09624428987391091,9.036999999999999,0.27964189600272704,9.703633333333334,0.06414361490696664,,,11.0,9.064340000000001,1.337731018451914,12.0,7.166666666666667,7.833333333333333,9.370316666666668,1.5369833333333345,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,7.5,7.0,7.5,,8.5,8.0,8.0,,9.0,8.0,8.5,,8.5,9.0,8.5,8.5,9.0,9.75,9.5,,10.0,10.0,10.0,,11.0,11.0,11.0,,9.7777,9.5,10.0,,9.3333,9.5,9.7777,,,,,,,,,,7.333333333333333,0.28867513459481287,8.166666666666666,0.2886751345948129,8.5,0.5,8.625,0.25,9.416666666666666,0.38188130791298663,10.0,0.0,11.0,0.0,9.759233333333333,0.25051100441564106,9.537,0.22449853006200277,,,,,9.0,9.148655555555557,1.1012706479335588,11.0,7.333333333333333,8.0,9.537,1.5370000000000008,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,8.0,8.5,8.0,,7.5,7.5,7.5,,8.5,8.0,8.5,,9.0,9.0,9.0,9.0,9.25,9.25,9.5,,8.5,8.5,9.5,,10.8333,11.8333,11.8333,,9.5,9.7777,9.7777,,9.0,9.0,9.0,,,,,,,,,,8.166666666666666,0.2886751345948129,7.5,0.0,8.333333333333334,0.2886751345948129,9.0,0.0,9.333333333333334,0.14433756729740646,8.833333333333334,0.5773502691896257,11.499966666666666,0.5773502691896257,9.685133333333333,0.16033016975395872,9.0,0.0,,,,,9.0,9.039085185185185,1.1309990015113862,11.499966666666666,7.5,8.0,9.0,1.0,0,1,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2nd Place,2,8.0,6.5,7.5,,8.5,8.0,8.5,,9.0,8.0,9.5,,10.0,9.5,10.0,10.0,9.25,9.0,10.0,,9.5,8.5,10.0,,12.6666,12.6666,12.6666,,10.0,8.3333,9.5,,9.5,10.0,10.0,,9.6666,9.5,9.7777,,,,,,7.333333333333333,0.7637626158259734,8.333333333333334,0.2886751345948129,8.833333333333334,0.7637626158259733,9.875,0.25,9.416666666666666,0.5204164998665332,9.333333333333334,0.7637626158259733,12.6666,0.0,9.277766666666666,0.8552853110707174,9.833333333333334,0.2886751345948129,9.648100000000001,0.1397712774499823,,,11.0,9.455079999999999,1.3688988719152577,12.6666,7.333333333333333,8.166666666666666,9.740716666666668,1.5740500000000015,0,1,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Pamela Anderson,Tristan MacManus,Model,International,Canada,45,15,Eliminated Week 1,13,5.5,5.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.666666666666667,0.28867513459481287,,,,,,,,,,,,,,,,,,,,,1.0,5.666666666666667,,5.666666666666667,5.666666666666667,5.666666666666667,,,0,0,0,0,1,0,0,0,35-50,1,1,0,0,0,0,0,0,0,0,0,0,1,1
Helio Castroneves,Chelsie Hightower,Racing Driver,International,Brazil,37,15,Eliminated Week 3,10,7.0,7.5,7.0,,8.0,7.5,7.5,,8.5,8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.166666666666667,0.28867513459481287,7.666666666666667,0.28867513459481287,8.5,0.0,,,,,,,,,,,,,,,,,3.0,7.777777777777779,0.6735753140545633,8.5,7.166666666666667,7.777777777777779,,,0,0,0,0,0,0,0,0,35-50,1,1,1,1,0,0,0,0,0,0,0,0,3,3
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,15,Eliminated Week 2,12,6.5,7.0,7.0,,7.5,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.833333333333333,0.28867513459481287,7.5,0.0,,,,,,,,,,,,,,,,,,,2.0,7.166666666666666,0.4714045207910319,7.5,6.833333333333333,7.166666666666666,,,0,0,0,1,0,0,0,0,25-35,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,7.0,7.0,7.5,,7.5,7.5,7.5,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.166666666666667,0.28867513459481287,7.5,0.0,8.0,0.0,,,,,,,,,,,,,,,,,3.0,7.555555555555556,0.41943524640393043,8.0,7.166666666666667,7.555555555555556,,,0,0,0,1,0,0,0,0,35-50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,6.5,6.5,6.5,,6.0,6.0,6.0,,7.5,7.5,7.5,,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.0,6.0,0.0,7.5,0.0,8.0,0.0,,,,,,,,,,,,,,,4.0,7.0,0.9128709291752769,8.0,6.0,6.666666666666667,,,0,0,1,0,0,0,0,0,<25,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,15,1st Place,1,7.0,7.0,7.0,,8.0,8.0,7.5,,9.0,9.0,9.0,,9.0,9.0,9.5,9.5,9.25,9.5,9.5,,9.5,10.0,10.0,,13.3333,12.8333,12.8333,,10.0,10.0,10.0,,9.5,9.7777,9.5,,9.7777,9.7777,9.7777,,,,,,7.0,0.0,7.833333333333333,0.28867513459481287,9.0,0.0,9.25,0.28867513459481287,9.416666666666666,0.14433756729740646,9.833333333333334,0.2886751345948129,12.999966666666666,0.2886751345948129,10.0,0.0,9.592566666666666,0.16033016975395872,9.7777,0.0,,,11.0,9.470356666666666,1.5647150470711477,12.999966666666666,7.0,7.944444444444444,9.685133333333333,1.7406888888888892,0,0,1,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Ingo Rademacher,Kym Johnson,Actor/Actress,International,Germany,41,16,Eliminated Week 9,5,7.0,6.0,7.0,,6.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,7.0,7.0,,7.5,8.0,7.5,,8.0,9.0,8.0,,8.0,8.0,8.0,,8.5,8.5,8.5,,,,,,,,,,6.666666666666667,0.5773502691896258,6.666666666666667,0.5773502691896258,7.0,0.0,7.666666666666667,0.5773502691896258,7.0,0.0,7.666666666666667,0.28867513459481287,8.333333333333334,0.5773502691896257,8.0,0.0,8.5,0.0,,,,,9.0,7.5,0.6972166887783964,8.5,6.666666666666667,6.777777777777779,8.5,1.7222222222222214,1,0,0,0,0,0,0,0,35-50,1,1,1,1,1,1,1,1,1,1,0,0,9,9
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2nd Place,2,8.0,8.0,8.0,,9.0,8.0,9.0,,8.6666,8.6666,8.6666,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.5,8.5,8.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,8.0,0.0,8.666666666666666,0.5773502691896257,8.6666,0.0,8.666666666666666,0.5773502691896257,9.666666666666666,0.5773502691896257,8.5,0.0,10.0,0.0,9.666666666666666,0.2886751345948129,9.166666666666666,0.2886751345948129,10.0,0.0,,,11.0,9.099993333333334,0.6992104898286493,10.0,8.0,8.444422222222222,9.583333333333332,1.1389111111111099,1,0,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56,16,Withdrew,12,7.0,7.0,7.0,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,6.0,1.4142135623730951,7.0,5.0,6.0,,,0,1,0,0,0,0,0,0,>50,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,16,Eliminated Week 6,8,6.0,6.0,6.0,,6.0,6.0,6.0,,8.0,7.0,8.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,6.5,7.0,6.5,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,7.666666666666667,0.5773502691896258,6.0,0.0,7.0,0.0,6.666666666666667,0.28867513459481287,,,,,,,,,,,6.0,6.555555555555556,0.6885303726590963,7.666666666666667,6.0,6.555555555555556,,,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,16,Eliminated Week 10,4,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.5,9.0,8.5,,11.0,10.0,11.0,,9.0,9.5,9.5,,10.0,9.5,10.0,,9.5,9.5,10.0,,,,,,7.0,0.0,8.0,0.0,7.666666666666667,0.5773502691896258,9.0,0.0,8.333333333333334,0.5773502691896257,8.666666666666666,0.2886751345948129,10.666666666666666,0.5773502691896257,9.333333333333334,0.2886751345948129,9.833333333333334,0.2886751345948129,9.666666666666666,0.2886751345948129,,,10.0,8.816666666666666,1.1067971810589328,10.666666666666666,7.0,7.555555555555556,9.75,2.1944444444444438,0,1,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,16,3rd Place,3,7.0,6.0,7.0,,8.0,7.0,8.0,,8.6666,8.6666,8.6666,,8.0,8.0,8.0,,9.0,8.0,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,8.5,9.0,8.5,,10.0,9.5,10.0,,9.3333,9.3333,9.3333,,,,,,6.666666666666667,0.5773502691896258,7.666666666666667,0.5773502691896258,8.6666,0.0,8.0,0.0,8.666666666666666,0.5773502691896257,7.5,0.0,9.0,0.0,8.666666666666666,0.2886751345948129,9.833333333333334,0.2886751345948129,9.3333,0.0,,,11.0,8.399989999999999,0.9434577855414441,9.833333333333334,6.666666666666667,7.666644444444445,9.583316666666667,1.916672222222222,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,16,Eliminated Week 5,9,4.0,4.0,4.0,,5.0,5.0,6.0,,6.0,5.0,5.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,5.333333333333333,0.5773502691896258,5.333333333333333,0.5773502691896258,7.0,0.0,6.0,0.0,,,,,,,,,,,,,5.0,5.533333333333333,1.0954451150103324,7.0,4.0,4.888888888888888,,,0,0,0,0,0,1,0,0,35-50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,16,Eliminated Week 7,7,6.0,5.0,6.0,,7.0,6.0,7.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,7.0,7.5,7.0,,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,5.666666666666667,0.5773502691896258,6.666666666666667,0.5773502691896258,6.0,0.0,7.0,0.0,6.0,0.0,7.166666666666667,0.28867513459481287,5.666666666666667,0.5773502691896258,,,,,,,,,7.0,6.30952380952381,0.6267831705280087,7.166666666666667,5.666666666666667,6.111111111111112,,,0,0,0,0,0,1,0,0,35-50,0,1,1,1,1,1,1,1,0,0,0,0,7,7
